Station,Year,Month,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0
Dinajpur,1948.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,12.0,0
Dinajpur,1948.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faridpur,1948.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Faridpur,1948.0,2.0,0.0,0.0,0.0,11.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Faridpur,1948.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0
Faridpur,1948.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,4.0,4.0,1.0,99.0,66.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,12.0,0
Faridpur,1948.0,5.0,1.0,16.0,12.0,102.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,59.0,0.0,30.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,39.0,0.0,2.0,0.0,0.0,0.0
Faridpur,1948.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,11.0,0.0,170.0,0.0,43.0,64.0,14.0,0.0,10.0,0.0,0.0,0.0,4.0,42.0,9.0,6.0,3.0,0
Faridpur,1948.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,12.0,1.0,8.0,22.0,51.0,45.0,8.0,79.0,4.0,2.0,16.0,7.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,48.0,4.0,1.0
Faridpur,1948.0,8.0,2.0,2.0,108.0,0.0,0.0,140.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,23.0,1.0,3.0,2.0,5.0,9.0,3.0,0.0,2.0,2.0,3.0,57.0,18.0,0.0,3.0,9.0
Faridpur,1948.0,9.0,2.0,22.0,1.0,1.0,11.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,3.0,5.0,0
Faridpur,1948.0,10.0,117.0,119.0,61.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,72.0,89.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faridpur,1948.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,17.0,0.0,0
Faridpur,1948.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessore,1948.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,8.0,8.0,24.0,20.0,21.0,17.0,48.0,17.0,1.0,7.0,0.0,8.0,0.0,2.0,11.0,6.0,0.0,1.0,88.0,0.0,0.0,23.0,3.0,0.0,14.0,3.0,6.0,7.0,2.0,39.0,0.0,3.0
Jessore,1948.0,9.0,0.0,8.0,26.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,6.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,4.0,1.0,2.0,8.0,3.0,0
Jessore,1948.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,1948.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jessore,1948.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khulna,1948.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
